customer_id,signup_date,segment,region,acquisition_channel
C0005847,2025-11-24,Startup,North America,paid_search
C0007960,2025-11-24,Startup,EMEA,paid_search
C0004914,2025-11-24,Mid-Market,LATAM,paid_search
C0008487,2025-11-25,Mid-Market,EMEA,referral
C0006507,2025-11-25,Mid-Market,LATAM,partners
C0002037,2025-11-25,SMB,APAC,referral
C0008417,2025-11-25,SMB,North America,paid_search
C0002599,2025-11-25,Mid-Market,North America,organic
C0006687,2025-11-25,Mid-Market,LATAM,partners
C0003301,2025-11-25,Startup,APAC,paid_search
C0001978,2025-11-25,Startup,North America,paid_search
C0001414,2025-11-25,SMB,EMEA,referral
C0006358,2025-11-25,SMB,APAC,social_ads
C0007762,2025-11-25,Startup,EMEA,organic
C0003953,2025-11-26,Mid-Market,APAC,paid_search
C0005473,2025-11-26,Enterprise,APAC,paid_search
C0008125,2025-11-26,SMB,North America,social_ads
C0005439,2025-11-26,SMB,North America,social_ads
C0002480,2025-11-26,Mid-Market,LATAM,organic
C0004681,2025-11-26,SMB,APAC,paid_search
C0001655,2025-11-26,SMB,LATAM,social_ads
C0008572,2025-11-26,Startup,LATAM,paid_search
C0008245,2025-11-26,SMB,EMEA,organic
C0003331,2025-11-26,SMB,North America,social_ads
C0002766,2025-11-26,Enterprise,LATAM,paid_search
C0006564,2025-11-26,Enterprise,EMEA,partners
C0003130,2025-11-26,Startup,LATAM,partners
C0007992,2025-11-26,SMB,EMEA,social_ads
C0003388,2025-11-26,Mid-Market,EMEA,referral
C0007987,2025-11-27,SMB,EMEA,paid_search
C0007903,2025-11-27,Mid-Market,North America,referral
C0007809,2025-11-27,SMB,EMEA,referral
C0001459,2025-11-27,SMB,APAC,social_ads
C0002061,2025-11-27,Mid-Market,APAC,social_ads
C0000347,2025-11-27,SMB,APAC,social_ads
C0001731,2025-11-27,Mid-Market,North America,referral
C0001310,2025-11-27,SMB,APAC,paid_search
C0000463,2025-11-27,Startup,North America,social_ads
C0008509,2025-11-27,SMB,APAC,organic
C0007383,2025-11-27,Startup,North America,partners
C0006900,2025-11-28,Mid-Market,APAC,referral
C0008023,2025-11-28,Startup,EMEA,paid_search
C0007541,2025-11-28,SMB,North America,email
C0002219,2025-11-28,Mid-Market,APAC,referral
C0006414,2025-11-28,Mid-Market,North America,organic
C0003958,2025-11-28,SMB,EMEA,social_ads
C0001027,2025-11-28,Startup,EMEA,partners
C0007068,2025-11-28,Startup,EMEA,organic
C0007988,2025-11-28,Mid-Market,North America,social_ads
C0008113,2025-11-28,Enterprise,North America,paid_search
C0007491,2025-11-28,SMB,North America,social_ads
C0004026,2025-11-28,Startup,APAC,paid_search
C0008905,2025-11-28,Startup,LATAM,organic
C0007627,2025-11-28,Startup,APAC,social_ads
C0001372,2025-11-28,Enterprise,LATAM,paid_search
C0008652,2025-11-29,SMB,North America,organic
C0002691,2025-11-29,Mid-Market,North America,paid_search
C0008815,2025-11-29,Mid-Market,LATAM,organic
C0001454,2025-11-29,Startup,North America,paid_search
C0006020,2025-11-29,Startup,EMEA,social_ads
C0002301,2025-11-29,Enterprise,North America,referral
C0008292,2025-11-29,Startup,LATAM,paid_search
C0007880,2025-11-29,Mid-Market,LATAM,referral
C0001264,2025-11-29,Startup,LATAM,paid_search
C0003865,2025-11-29,Mid-Market,North America,referral
C0008538,2025-11-29,SMB,EMEA,paid_search
C0001593,2025-11-29,SMB,LATAM,referral
C0000320,2025-11-29,Startup,North America,paid_search
C0007638,2025-11-29,SMB,North America,organic
C0003017,2025-11-29,SMB,North America,email
C0005586,2025-11-30,SMB,North America,social_ads
C0005989,2025-11-30,SMB,APAC,social_ads
C0006808,2025-11-30,Startup,EMEA,paid_search
C0001014,2025-11-30,SMB,North America,paid_search
C0008830,2025-11-30,SMB,North America,social_ads
C0004856,2025-11-30,SMB,North America,referral
C0005427,2025-11-30,Startup,North America,paid_search
C0007572,2025-11-30,SMB,North America,organic
C0002600,2025-11-30,SMB,LATAM,paid_search
C0004051,2025-11-30,Mid-Market,North America,paid_search
C0002554,2025-11-30,SMB,EMEA,paid_search
C0002503,2025-11-30,Startup,EMEA,social_ads
C0002234,2025-11-30,SMB,North America,organic
C0008229,2025-11-30,Startup,APAC,partners
C0004346,2025-11-30,Mid-Market,North America,organic
C0003688,2025-12-01,SMB,LATAM,social_ads
C0000388,2025-12-01,SMB,EMEA,organic
C0006313,2025-12-01,Startup,APAC,social_ads
C0004357,2025-12-01,SMB,EMEA,paid_search
C0006114,2025-12-01,Startup,EMEA,partners
C0003599,2025-12-01,SMB,LATAM,referral
C0005736,2025-12-01,SMB,EMEA,social_ads
C0004121,2025-12-01,SMB,North America,paid_search
C0005366,2025-12-01,Mid-Market,North America,organic
C0000965,2025-12-01,SMB,North America,paid_search
C0001951,2025-12-01,Mid-Market,LATAM,social_ads
C0008000,2025-12-01,Startup,North America,referral
C0003269,2025-12-01,Enterprise,LATAM,paid_search
C0008457,2025-12-01,Mid-Market,EMEA,organic
C0008575,2025-12-01,SMB,LATAM,referral
C0006974,2025-12-01,Startup,LATAM,social_ads
C0006850,2025-12-02,SMB,North America,partners
C0003878,2025-12-02,Startup,EMEA,paid_search
C0007353,2025-12-02,Mid-Market,EMEA,social_ads
C0000170,2025-12-02,Mid-Market,EMEA,social_ads
C0002003,2025-12-02,Startup,North America,partners
C0003101,2025-12-02,Startup,EMEA,paid_search
C0001061,2025-12-02,Mid-Market,EMEA,partners
C0004058,2025-12-02,Mid-Market,APAC,referral
C0001920,2025-12-02,Mid-Market,EMEA,paid_search
C0007465,2025-12-02,Startup,LATAM,social_ads
C0000916,2025-12-02,Startup,LATAM,social_ads
C0000967,2025-12-02,SMB,North America,social_ads
C0007774,2025-12-02,Startup,LATAM,paid_search
C0007905,2025-12-03,SMB,North America,social_ads
C0006347,2025-12-03,SMB,EMEA,social_ads
C0007158,2025-12-03,Startup,EMEA,partners
C0003380,2025-12-03,Mid-Market,APAC,paid_search
C0003237,2025-12-03,SMB,APAC,organic
C0006469,2025-12-03,SMB,APAC,paid_search
C0005529,2025-12-03,SMB,North America,paid_search
C0000892,2025-12-03,SMB,EMEA,referral
C0003971,2025-12-03,SMB,LATAM,paid_search
C0005748,2025-12-03,Startup,EMEA,social_ads
C0001518,2025-12-04,Startup,LATAM,referral
C0000224,2025-12-04,Mid-Market,EMEA,organic
C0000720,2025-12-04,Startup,EMEA,paid_search
C0002824,2025-12-04,SMB,LATAM,referral
C0007455,2025-12-04,Startup,North America,paid_search
C0005271,2025-12-04,Startup,APAC,partners
C0004259,2025-12-04,Startup,EMEA,paid_search
C0008858,2025-12-04,SMB,EMEA,referral
C0007123,2025-12-04,Mid-Market,North America,paid_search
C0007196,2025-12-04,SMB,APAC,referral
C0004794,2025-12-04,SMB,EMEA,referral
C0007080,2025-12-04,SMB,EMEA,paid_search
C0005281,2025-12-05,SMB,EMEA,social_ads
C0002949,2025-12-05,Startup,North America,referral
C0006886,2025-12-05,Startup,APAC,referral
C0008783,2025-12-05,Startup,LATAM,social_ads
C0008828,2025-12-05,Mid-Market,EMEA,social_ads
C0006137,2025-12-05,Startup,EMEA,paid_search
C0002436,2025-12-05,SMB,APAC,referral
C0008242,2025-12-05,Enterprise,EMEA,referral
C0007378,2025-12-05,Enterprise,North America,social_ads
C0007978,2025-12-05,SMB,North America,organic
C0002535,2025-12-05,SMB,APAC,paid_search
C0007111,2025-12-05,Mid-Market,North America,organic
C0006332,2025-12-05,Enterprise,EMEA,organic
C0006658,2025-12-06,Mid-Market,North America,organic
C0003952,2025-12-06,Startup,APAC,paid_search
C0007407,2025-12-06,Mid-Market,LATAM,social_ads
C0006580,2025-12-06,Mid-Market,North America,social_ads
C0003845,2025-12-06,Mid-Market,APAC,paid_search
C0007899,2025-12-06,Startup,EMEA,partners
C0000724,2025-12-06,Mid-Market,North America,social_ads
C0001385,2025-12-06,Startup,North America,organic
C0008936,2025-12-06,Mid-Market,LATAM,referral
C0005884,2025-12-06,SMB,EMEA,paid_search
C0000137,2025-12-06,SMB,North America,referral
C0004261,2025-12-06,SMB,North America,social_ads
C0001744,2025-12-06,Startup,North America,organic
C0000905,2025-12-06,SMB,EMEA,referral
C0003103,2025-12-06,Startup,EMEA,social_ads
C0000688,2025-12-06,Mid-Market,EMEA,partners
C0003511,2025-12-06,Enterprise,EMEA,paid_search
C0002491,2025-12-06,Startup,EMEA,paid_search
C0000342,2025-12-06,Mid-Market,LATAM,paid_search
C0000527,2025-12-06,Startup,EMEA,referral
C0003271,2025-12-06,SMB,North America,partners
C0002622,2025-12-06,SMB,North America,social_ads
C0008210,2025-12-07,Mid-Market,North America,organic
C0001502,2025-12-07,Startup,LATAM,paid_search
C0005445,2025-12-07,Startup,North America,referral
C0003787,2025-12-07,Startup,North America,organic
C0005911,2025-12-07,Enterprise,EMEA,paid_search
C0008514,2025-12-07,Startup,APAC,social_ads
C0001699,2025-12-07,Startup,North America,partners
C0005418,2025-12-07,SMB,LATAM,organic
C0003772,2025-12-07,Startup,APAC,social_ads
C0008934,2025-12-08,Startup,North America,email
C0004171,2025-12-08,Enterprise,EMEA,email
C0001832,2025-12-08,Mid-Market,APAC,paid_search
C0003780,2025-12-08,SMB,North America,organic
C0008928,2025-12-08,Startup,LATAM,partners
C0005541,2025-12-08,Enterprise,LATAM,organic
C0008029,2025-12-08,SMB,North America,referral
C0008814,2025-12-08,Startup,EMEA,social_ads
C0007536,2025-12-08,SMB,North America,paid_search
C0000850,2025-12-08,Startup,APAC,paid_search
C0000100,2025-12-08,SMB,North America,email
C0007046,2025-12-08,Enterprise,North America,referral
C0005213,2025-12-08,SMB,EMEA,paid_search
C0007045,2025-12-08,Startup,LATAM,organic
C0003727,2025-12-08,Enterprise,North America,partners
C0006407,2025-12-08,Startup,APAC,paid_search
C0007678,2025-12-09,SMB,EMEA,social_ads
C0000605,2025-12-09,SMB,LATAM,paid_search
C0006248,2025-12-09,Mid-Market,APAC,social_ads
C0005993,2025-12-09,Mid-Market,LATAM,paid_search
C0003072,2025-12-09,Startup,North America,paid_search
C0001407,2025-12-09,Mid-Market,LATAM,organic
C0003162,2025-12-09,SMB,APAC,referral
C0003620,2025-12-09,SMB,North America,email
C0001335,2025-12-09,Mid-Market,LATAM,paid_search
C0007507,2025-12-09,SMB,EMEA,social_ads
C0005497,2025-12-09,SMB,LATAM,email
C0008429,2025-12-09,SMB,North America,referral
C0007786,2025-12-10,Mid-Market,LATAM,referral
C0008266,2025-12-10,Enterprise,LATAM,referral
C0006982,2025-12-10,SMB,North America,paid_search
C0001607,2025-12-10,Enterprise,EMEA,social_ads
C0008011,2025-12-10,Mid-Market,North America,paid_search
C0003632,2025-12-10,Startup,APAC,organic
C0008171,2025-12-10,SMB,North America,organic
C0003094,2025-12-10,SMB,EMEA,social_ads
C0001334,2025-12-10,SMB,APAC,paid_search
C0006300,2025-12-10,Mid-Market,North America,email
C0003296,2025-12-11,Mid-Market,North America,organic
C0005750,2025-12-11,Mid-Market,APAC,partners
C0006588,2025-12-11,Startup,EMEA,social_ads
C0002182,2025-12-11,Mid-Market,LATAM,paid_search
C0002255,2025-12-11,Startup,North America,social_ads
C0007016,2025-12-11,SMB,North America,paid_search
C0000233,2025-12-11,Mid-Market,APAC,referral
C0005891,2025-12-11,SMB,North America,email
C0003470,2025-12-11,Startup,North America,paid_search
C0006106,2025-12-11,SMB,LATAM,referral
C0007831,2025-12-11,Enterprise,North America,social_ads
C0000032,2025-12-11,Enterprise,EMEA,partners
C0006952,2025-12-11,Mid-Market,EMEA,paid_search
C0004785,2025-12-11,SMB,APAC,organic
C0004061,2025-12-11,Startup,LATAM,social_ads
C0008424,2025-12-11,Startup,North America,paid_search
C0008523,2025-12-12,Mid-Market,APAC,referral
C0006820,2025-12-12,Enterprise,LATAM,organic
C0006579,2025-12-12,SMB,North America,referral
C0007327,2025-12-12,SMB,APAC,referral
C0002907,2025-12-12,Mid-Market,APAC,referral
C0006981,2025-12-12,Startup,North America,paid_search
C0001403,2025-12-12,Mid-Market,LATAM,referral
C0006521,2025-12-12,Startup,North America,paid_search
C0006288,2025-12-12,SMB,LATAM,paid_search
C0005749,2025-12-12,SMB,APAC,email
C0008772,2025-12-12,Startup,EMEA,social_ads
C0005975,2025-12-12,Mid-Market,North America,paid_search
C0002547,2025-12-13,SMB,EMEA,referral
C0008310,2025-12-13,Mid-Market,LATAM,partners
C0004480,2025-12-13,Mid-Market,EMEA,partners
C0000613,2025-12-13,SMB,North America,referral
C0007879,2025-12-13,SMB,EMEA,social_ads
C0002180,2025-12-13,Mid-Market,EMEA,referral
C0004464,2025-12-13,Mid-Market,North America,social_ads
C0001972,2025-12-13,Enterprise,APAC,partners
C0001956,2025-12-13,Enterprise,North America,email
C0001954,2025-12-13,Enterprise,North America,organic
C0000023,2025-12-13,SMB,APAC,partners
C0002962,2025-12-13,Startup,North America,paid_search
C0008954,2025-12-13,Startup,LATAM,social_ads
C0000104,2025-12-13,SMB,APAC,organic
C0001271,2025-12-14,Startup,EMEA,organic
C0007318,2025-12-14,Startup,North America,referral
C0001420,2025-12-14,Mid-Market,EMEA,organic
C0003251,2025-12-14,Startup,APAC,paid_search
C0002291,2025-12-14,Mid-Market,EMEA,organic
C0002711,2025-12-14,Mid-Market,EMEA,referral
C0003514,2025-12-14,SMB,APAC,organic
C0002068,2025-12-14,SMB,LATAM,social_ads
C0005547,2025-12-14,Startup,North America,referral
C0000202,2025-12-14,SMB,LATAM,email
C0004610,2025-12-15,Startup,EMEA,social_ads
C0007178,2025-12-15,Startup,North America,organic
C0006095,2025-12-15,SMB,North America,referral
C0008387,2025-12-15,Mid-Market,EMEA,organic
C0001758,2025-12-15,SMB,North America,referral
C0003565,2025-12-15,SMB,EMEA,social_ads
C0007680,2025-12-15,Startup,EMEA,social_ads
C0004452,2025-12-15,SMB,EMEA,referral
C0008156,2025-12-15,SMB,LATAM,referral
C0008212,2025-12-15,Startup,EMEA,organic
C0006373,2025-12-15,SMB,APAC,partners
C0007819,2025-12-15,Startup,North America,partners
C0006834,2025-12-15,Startup,North America,referral
C0007984,2025-12-15,SMB,North America,paid_search
C0008999,2025-12-15,Startup,APAC,partners
C0001375,2025-12-16,SMB,EMEA,organic
C0002412,2025-12-16,Startup,LATAM,paid_search
C0003885,2025-12-16,SMB,EMEA,partners
C0008273,2025-12-16,Startup,EMEA,social_ads
C0005196,2025-12-16,Startup,North America,organic
C0006930,2025-12-16,Startup,North America,paid_search
C0006485,2025-12-16,SMB,North America,paid_search
C0002897,2025-12-16,SMB,EMEA,social_ads
C0008544,2025-12-16,Startup,EMEA,social_ads
C0003736,2025-12-16,SMB,EMEA,email
C0003393,2025-12-16,Startup,North America,organic
C0008454,2025-12-16,Startup,APAC,paid_search
C0003046,2025-12-16,Mid-Market,APAC,organic
C0000006,2025-12-17,Mid-Market,North America,organic
C0001135,2025-12-17,SMB,APAC,referral
C0006736,2025-12-17,SMB,EMEA,organic
C0008988,2025-12-17,Mid-Market,North America,social_ads
C0008850,2025-12-17,SMB,APAC,referral
C0001194,2025-12-17,Mid-Market,North America,social_ads
C0001436,2025-12-17,Mid-Market,EMEA,email
C0006389,2025-12-17,Startup,EMEA,referral
C0004231,2025-12-17,SMB,APAC,social_ads
C0008168,2025-12-17,SMB,EMEA,paid_search
C0007544,2025-12-17,SMB,North America,partners
C0007012,2025-12-17,Startup,EMEA,social_ads
C0001412,2025-12-17,Startup,EMEA,paid_search
C0005130,2025-12-17,Startup,EMEA,social_ads
C0004219,2025-12-17,SMB,APAC,referral
C0007570,2025-12-17,Startup,North America,paid_search
C0002077,2025-12-17,Startup,North America,paid_search
C0001066,2025-12-17,Mid-Market,APAC,partners
C0005393,2025-12-18,SMB,APAC,social_ads
C0002057,2025-12-18,Mid-Market,APAC,paid_search
C0001440,2025-12-18,Startup,EMEA,social_ads
C0008048,2025-12-18,Mid-Market,LATAM,partners
C0008079,2025-12-18,SMB,North America,organic
C0001085,2025-12-18,Mid-Market,APAC,referral
C0006774,2025-12-18,Startup,EMEA,paid_search
C0000625,2025-12-18,SMB,North America,organic
C0001268,2025-12-18,SMB,North America,social_ads
C0004596,2025-12-18,Startup,APAC,social_ads
C0007769,2025-12-18,Enterprise,APAC,social_ads
C0004701,2025-12-18,SMB,North America,partners
C0000457,2025-12-19,Mid-Market,EMEA,paid_search
C0000447,2025-12-19,SMB,EMEA,referral
C0007051,2025-12-19,SMB,APAC,organic
C0000297,2025-12-19,Startup,EMEA,paid_search
C0004547,2025-12-19,SMB,North America,email
C0006703,2025-12-19,Startup,EMEA,social_ads
C0007022,2025-12-19,SMB,APAC,organic
C0006107,2025-12-19,Startup,North America,social_ads
C0005050,2025-12-19,SMB,EMEA,paid_search
C0003991,2025-12-19,Startup,EMEA,social_ads
C0004364,2025-12-19,Mid-Market,LATAM,email
C0001713,2025-12-19,Mid-Market,EMEA,referral
C0000873,2025-12-19,Mid-Market,EMEA,referral
C0008653,2025-12-19,Enterprise,EMEA,paid_search
C0006021,2025-12-19,Enterprise,EMEA,partners
C0002999,2025-12-19,Mid-Market,APAC,organic
C0006171,2025-12-20,Startup,APAC,social_ads
C0001115,2025-12-20,Startup,North America,paid_search
C0001487,2025-12-20,SMB,North America,paid_search
C0005516,2025-12-20,Startup,EMEA,referral
C0007576,2025-12-20,Startup,EMEA,social_ads
C0004954,2025-12-20,Mid-Market,North America,organic
C0002045,2025-12-20,SMB,North America,referral
C0004584,2025-12-20,Mid-Market,EMEA,referral
C0008366,2025-12-20,Startup,North America,paid_search
C0007916,2025-12-20,Startup,EMEA,social_ads
C0002892,2025-12-20,Startup,APAC,paid_search
C0008202,2025-12-20,Startup,LATAM,paid_search
C0008070,2025-12-20,Mid-Market,EMEA,paid_search
C0000599,2025-12-20,Startup,EMEA,organic
C0002825,2025-12-20,SMB,EMEA,organic
C0005577,2025-12-21,SMB,North America,referral
C0000838,2025-12-21,SMB,LATAM,social_ads
C0001345,2025-12-21,SMB,North America,social_ads
C0003161,2025-12-21,Startup,North America,paid_search
C0008399,2025-12-21,Mid-Market,North America,organic
C0005713,2025-12-21,Mid-Market,North America,partners
C0006839,2025-12-21,Mid-Market,North America,partners
C0001635,2025-12-21,Mid-Market,LATAM,referral
C0007204,2025-12-21,Mid-Market,LATAM,organic
C0000915,2025-12-21,SMB,EMEA,social_ads
C0005075,2025-12-22,Startup,EMEA,social_ads
C0001702,2025-12-22,SMB,LATAM,social_ads
C0003433,2025-12-22,Startup,EMEA,paid_search
C0004944,2025-12-22,SMB,North America,paid_search
C0000914,2025-12-22,Mid-Market,LATAM,paid_search
C0003174,2025-12-22,Mid-Market,North America,referral
C0000785,2025-12-22,SMB,North America,referral
C0001874,2025-12-22,Startup,EMEA,social_ads
C0008768,2025-12-22,SMB,North America,referral
C0007911,2025-12-22,Mid-Market,North America,social_ads
C0008075,2025-12-22,Mid-Market,LATAM,social_ads
C0007296,2025-12-22,SMB,North America,social_ads
C0007602,2025-12-22,Startup,APAC,paid_search
C0000614,2025-12-22,Mid-Market,North America,paid_search
C0006615,2025-12-23,Enterprise,EMEA,referral
C0005283,2025-12-23,Mid-Market,EMEA,organic
C0000386,2025-12-23,SMB,North America,referral
C0003035,2025-12-23,SMB,North America,social_ads
C0001706,2025-12-23,Mid-Market,LATAM,referral
C0001873,2025-12-23,Mid-Market,APAC,organic
C0002262,2025-12-23,Startup,LATAM,partners
C0004603,2025-12-23,Startup,LATAM,social_ads
C0002941,2025-12-23,Mid-Market,North America,referral
C0008673,2025-12-23,Mid-Market,EMEA,social_ads
C0002326,2025-12-23,Mid-Market,EMEA,social_ads
C0000623,2025-12-23,Startup,LATAM,partners
C0003171,2025-12-23,SMB,North America,referral
C0004178,2025-12-23,Startup,APAC,social_ads
C0007606,2025-12-23,SMB,North America,paid_search
C0002895,2025-12-23,SMB,EMEA,paid_search
C0007021,2025-12-23,Mid-Market,North America,paid_search
C0006909,2025-12-24,Startup,EMEA,social_ads
C0007825,2025-12-24,Startup,North America,paid_search
C0003887,2025-12-24,Mid-Market,APAC,social_ads
C0002051,2025-12-24,Startup,North America,paid_search
C0001989,2025-12-24,SMB,North America,paid_search
C0002694,2025-12-24,Mid-Market,North America,social_ads
C0008604,2025-12-24,Startup,North America,paid_search
C0003761,2025-12-24,SMB,North America,organic
C0002387,2025-12-24,Enterprise,EMEA,paid_search
C0007246,2025-12-24,Mid-Market,North America,social_ads
C0003513,2025-12-24,Mid-Market,APAC,paid_search
C0002359,2025-12-25,Startup,LATAM,paid_search
C0006652,2025-12-25,Mid-Market,APAC,organic
C0002794,2025-12-25,Mid-Market,LATAM,paid_search
C0004543,2025-12-25,SMB,EMEA,paid_search
C0007230,2025-12-25,Startup,LATAM,partners
C0004758,2025-12-25,Mid-Market,EMEA,social_ads
C0001767,2025-12-25,SMB,North America,paid_search
C0000981,2025-12-25,Startup,North America,social_ads
C0008080,2025-12-25,Startup,EMEA,paid_search
C0003957,2025-12-25,SMB,LATAM,social_ads
C0008642,2025-12-25,Mid-Market,APAC,partners
C0000541,2025-12-25,Mid-Market,APAC,email
