transaction_id,customer_id,transaction_date,revenue,cost,product_type
T000051665,C0002702,2025-10-15,6935.74,5481.46,Services
T000059792,C0005555,2025-10-15,881.51,636.21,Premium
T000067337,C0002795,2025-10-15,151.38,87.86,Core
T000063418,C0005332,2025-10-15,1282.85,658.22,Add-on
T000062319,C0002979,2025-10-15,213.85,196.67,Services
T000010582,C0000294,2025-10-15,556.43,338.5,Core
T000002832,C0003333,2025-10-15,2680.07,1317.33,Core
T000062303,C0007433,2025-10-15,155.27,73.02,Core
T000040799,C0003499,2025-10-15,1525.66,930.83,Core
T000019744,C0005878,2025-10-15,1026.69,470.77,Core
T000014332,C0000207,2025-10-15,101.38,78.03,Premium
T000064299,C0001524,2025-10-15,269.94,198.73,Premium
T000009763,C0003745,2025-10-15,94.31,45.51,Core
T000068244,C0008877,2025-10-15,984.52,841.57,Services
T000062364,C0002089,2025-10-15,184.69,145.29,Premium
T000065056,C0003084,2025-10-15,811.67,560.46,Premium
T000033894,C0000802,2025-10-15,143.7,88.02,Core
T000047011,C0006773,2025-10-15,81.1,51.25,Core
T000051664,C0002702,2025-10-15,726.69,355.72,Add-on
T000067600,C0008792,2025-10-15,593.22,509.31,Services
T000064419,C0005721,2025-10-15,88.26,55.49,Add-on
T000041347,C0007736,2025-10-15,4323.07,3432.53,Services
T000060854,C0003386,2025-10-15,582.92,439.97,Core
T000015800,C0002477,2025-10-15,6367.25,3737.28,Core
T000060381,C0000637,2025-10-15,252.24,115.34,Add-on
T000062142,C0000761,2025-10-15,832.33,511.02,Core
T000052926,C0001799,2025-10-15,110.99,52.29,Add-on
T000060703,C0003509,2025-10-15,621.78,476.66,Services
T000019068,C0005205,2025-10-15,3111.24,2837.25,Services
T000068432,C0004862,2025-10-15,1669.26,931.1,Core
T000060704,C0003509,2025-10-15,461.38,295.75,Core
T000035142,C0005320,2025-10-15,53.08,26.67,Core
T000066161,C0001623,2025-10-15,1026.79,847.92,Premium
T000066950,C0000042,2025-10-15,591.79,324.9,Add-on
T000052620,C0005674,2025-10-15,569.21,479.27,Core
T000068282,C0005023,2025-10-15,67.94,39.7,Core
T000039947,C0008165,2025-10-15,1546.01,1035.94,Premium
T000050975,C0003973,2025-10-15,125.2,61.94,Add-on
T000065376,C0001711,2025-10-15,166.48,81.0,Add-on
T000054106,C0008507,2025-10-15,603.3,325.68,Core
T000061496,C0007514,2025-10-15,70.31,38.67,Core
T000044243,C0003700,2025-10-15,96.45,49.97,Core
T000028743,C0006636,2025-10-15,152.71,98.33,Core
T000049978,C0003375,2025-10-15,436.74,349.98,Premium
T000067497,C0007145,2025-10-15,143.16,59.81,Add-on
T000026759,C0002844,2025-10-15,624.91,294.79,Add-on
T000067167,C0008043,2025-10-15,107.05,63.28,Add-on
T000062762,C0002426,2025-10-15,563.23,228.68,Add-on
T000064810,C0000367,2025-10-15,696.84,398.67,Core
T000031163,C0001858,2025-10-15,255.75,158.44,Premium
T000063722,C0008922,2025-10-15,366.64,203.62,Core
T000017913,C0007965,2025-10-15,293.44,177.08,Premium
T000036253,C0001993,2025-10-15,130.17,63.15,Add-on
T000055649,C0000804,2025-10-15,303.54,151.18,Add-on
T000062729,C0008104,2025-10-15,125.49,81.32,Core
T000050368,C0004266,2025-10-15,806.48,456.56,Core
T000065581,C0007083,2025-10-15,342.65,155.85,Add-on
T000048690,C0008696,2025-10-15,6348.7,5077.82,Services
T000036616,C0001370,2025-10-15,172.46,94.52,Add-on
T000060285,C0008678,2025-10-15,212.66,109.48,Add-on
T000022464,C0007779,2025-10-15,430.81,243.28,Add-on
T000068093,C0000198,2025-10-15,19.6,16.2,Core
T000012967,C0001182,2025-10-15,387.26,203.54,Core
T000063883,C0006729,2025-10-15,2123.12,1586.53,Services
T000062933,C0008612,2025-10-15,152.76,64.82,Add-on
T000068056,C0002812,2025-10-15,57.32,34.69,Add-on
T000059178,C0000719,2025-10-15,744.8,565.03,Services
T000056793,C0001062,2025-10-15,1737.74,1356.88,Services
T000068055,C0002812,2025-10-15,697.67,658.77,Premium
T000037113,C0006361,2025-10-15,188.38,95.69,Core
T000028230,C0004728,2025-10-15,748.56,566.56,Premium
T000059234,C0005246,2025-10-15,1056.44,534.69,Add-on
T000036823,C0005315,2025-10-15,380.91,307.06,Services
T000016775,C0007730,2025-10-15,1424.74,730.27,Core
T000065925,C0000298,2025-10-15,60.57,28.74,Add-on
T000065926,C0000298,2025-10-15,60.94,33.68,Core
T000043904,C0003131,2025-10-15,340.02,182.37,Core
T000063806,C0006212,2025-10-15,760.17,363.97,Add-on
T000049772,C0006539,2025-10-15,94.12,49.94,Core
T000062970,C0004083,2025-10-15,234.4,157.91,Core
T000060287,C0008678,2025-10-15,476.06,182.92,Add-on
T000014350,C0000335,2025-10-15,47.32,23.38,Add-on
T000054532,C0008218,2025-10-15,828.24,563.44,Premium
T000066477,C0001169,2025-10-15,965.87,782.44,Premium
T000068472,C0003051,2025-10-15,784.98,374.06,Core
T000068136,C0001709,2025-10-15,258.06,150.56,Core
T000065407,C0006659,2025-10-15,210.67,117.18,Core
T000061738,C0004993,2025-10-15,501.53,280.7,Core
T000058975,C0005261,2025-10-15,777.79,582.93,Premium
T000030537,C0004892,2025-10-15,76.95,43.22,Core
T000055080,C0005593,2025-10-15,647.78,313.51,Core
T000060308,C0001466,2025-10-15,669.02,502.29,Premium
T000066813,C0004112,2025-10-15,868.3,586.09,Premium
T000016040,C0006224,2025-10-15,224.7,128.16,Core
T000061800,C0006264,2025-10-15,341.48,346.43,Premium
T000066475,C0001169,2025-10-15,2517.78,2166.65,Services
T000054032,C0004768,2025-10-15,362.47,313.92,Premium
T000061586,C0000102,2025-10-15,702.66,379.21,Add-on
T000067043,C0005940,2025-10-15,367.49,338.7,Services
T000055329,C0004511,2025-10-15,135.57,95.1,Core
T000048637,C0000746,2025-10-15,1907.94,1488.57,Services
T000029869,C0006983,2025-10-15,180.85,100.82,Core
T000063630,C0002679,2025-10-15,131.26,62.05,Core
T000060598,C0007113,2025-10-16,1203.39,662.51,Core
T000067516,C0003550,2025-10-16,1035.81,741.5,Core
T000038170,C0008586,2025-10-16,1495.68,705.47,Core
T000049573,C0003345,2025-10-16,219.41,112.01,Add-on
T000035507,C0005170,2025-10-16,231.89,119.21,Core
T000059116,C0007120,2025-10-16,5.83,2.68,Add-on
T000059661,C0006184,2025-10-16,146.58,100.82,Premium
T000067517,C0003715,2025-10-16,175.04,108.25,Core
T000048069,C0005225,2025-10-16,49.67,46.02,Premium
T000062415,C0003305,2025-10-16,310.34,227.18,Services
T000062397,C0000387,2025-10-16,403.25,244.15,Add-on
T000068054,C0002812,2025-10-16,626.29,467.46,Core
T000065034,C0007807,2025-10-16,180.65,93.0,Add-on
T000063119,C0000857,2025-10-16,78.5,37.23,Core
T000067534,C0000073,2025-10-16,292.03,151.89,Core
T000062913,C0002647,2025-10-16,158.83,83.28,Core
T000037080,C0003687,2025-10-16,1330.41,616.91,Add-on
T000008622,C0002312,2025-10-16,158.4,78.67,Core
T000068183,C0003405,2025-10-16,18.27,10.41,Add-on
T000049015,C0002319,2025-10-16,89.04,34.53,Add-on
T000036109,C0002231,2025-10-16,356.02,232.38,Core
T000035266,C0002807,2025-10-16,641.91,458.32,Premium
T000059515,C0003423,2025-10-16,589.08,354.97,Core
T000067421,C0006308,2025-10-16,17005.51,12008.46,Premium
T000068010,C0006066,2025-10-16,269.64,138.59,Core
T000036331,C0004668,2025-10-16,322.16,218.43,Core
T000036332,C0004668,2025-10-16,276.72,140.69,Core
T000063273,C0007737,2025-10-16,50.87,25.0,Core
T000048816,C0003183,2025-10-16,223.89,128.06,Core
T000051309,C0007004,2025-10-16,2377.51,1704.37,Premium
T000050487,C0000500,2025-10-16,377.92,216.3,Core
T000064449,C0001087,2025-10-16,125.79,72.5,Core
T000051359,C0002418,2025-10-16,1494.89,858.18,Core
T000000982,C0008923,2025-10-16,433.58,240.36,Core
T000067943,C0006470,2025-10-16,209.68,151.32,Core
T000062985,C0007457,2025-10-16,338.72,152.15,Add-on
T000059093,C0002021,2025-10-16,68.59,46.58,Add-on
T000062807,C0006133,2025-10-16,77.55,39.61,Add-on
T000068138,C0001709,2025-10-16,154.89,62.76,Add-on
T000048992,C0004007,2025-10-16,680.86,416.72,Core
T000067507,C0008217,2025-10-16,112.93,90.92,Core
T000036001,C0007836,2025-10-16,557.09,380.65,Premium
T000066301,C0002653,2025-10-16,607.69,343.27,Add-on
T000064502,C0004347,2025-10-16,5294.02,4023.71,Services
T000027192,C0004151,2025-10-16,142.97,68.98,Add-on
T000003688,C0007871,2025-10-16,787.31,507.02,Core
T000065601,C0006296,2025-10-16,67.51,55.08,Premium
T000005207,C0006476,2025-10-16,87.26,38.23,Add-on
T000029867,C0006983,2025-10-16,147.28,100.46,Core
T000066684,C0004460,2025-10-16,1943.03,1566.32,Services
T000061013,C0007806,2025-10-16,80.82,49.1,Core
T000065483,C0001565,2025-10-16,187.91,104.12,Core
T000068494,C0004123,2025-10-16,183.26,112.53,Add-on
T000065458,C0001118,2025-10-16,194.04,97.19,Add-on
T000065457,C0001118,2025-10-16,414.5,304.24,Services
T000054363,C0005190,2025-10-16,1087.38,588.87,Core
T000061836,C0001421,2025-10-16,1023.79,909.49,Services
T000034194,C0002238,2025-10-16,4057.31,3596.76,Services
T000060941,C0001788,2025-10-16,430.14,262.91,Core
T000068439,C0000662,2025-10-16,100.18,69.35,Services
T000045103,C0000610,2025-10-16,517.68,330.16,Add-on
T000045190,C0001872,2025-10-16,255.91,152.82,Core
T000018544,C0002588,2025-10-16,51.26,23.07,Add-on
T000053814,C0002658,2025-10-16,175.87,88.69,Add-on
T000068412,C0006758,2025-10-16,11.59,6.56,Add-on
T000044570,C0007436,2025-10-16,587.69,336.6,Core
T000062020,C0004770,2025-10-16,88.35,65.28,Add-on
T000042852,C0008565,2025-10-16,475.97,351.22,Services
T000061483,C0003790,2025-10-16,1209.76,953.25,Premium
T000063867,C0003754,2025-10-16,125.69,79.0,Core
T000056553,C0008495,2025-10-16,1180.92,732.14,Premium
T000066760,C0008984,2025-10-16,273.95,140.53,Core
T000066757,C0002574,2025-10-16,1221.33,1015.82,Premium
T000057308,C0001672,2025-10-16,206.93,98.51,Add-on
T000063848,C0003486,2025-10-16,62.85,30.57,Core
T000057309,C0001672,2025-10-16,103.57,54.77,Core
T000061303,C0002380,2025-10-16,165.81,170.8,Services
T000056485,C0007835,2025-10-16,1814.97,1188.46,Premium
T000056483,C0007835,2025-10-16,75.9,50.24,Core
T000056482,C0007835,2025-10-16,43.94,18.61,Add-on
T000043146,C0000232,2025-10-16,204.0,151.86,Services
T000067782,C0007271,2025-10-16,429.9,221.03,Core
T000056322,C0000790,2025-10-16,797.81,608.87,Premium
T000065730,C0003556,2025-10-16,229.2,155.95,Core
T000042854,C0008565,2025-10-16,1275.17,608.28,Core
T000065656,C0007195,2025-10-16,76.67,37.63,Add-on
T000044470,C0006354,2025-10-16,60.3,32.92,Core
T000044471,C0006354,2025-10-16,137.82,74.3,Core
T000016458,C0002912,2025-10-16,159.46,74.16,Add-on
T000062033,C0007884,2025-10-16,362.24,262.16,Core
T000068062,C0006341,2025-10-16,821.63,466.19,Add-on
T000053465,C0001031,2025-10-16,145.86,79.6,Core
T000032371,C0003415,2025-10-16,2114.77,1540.43,Premium
T000068347,C0002934,2025-10-16,1252.61,648.24,Add-on
T000041346,C0007736,2025-10-16,1127.51,880.79,Services
T000010766,C0002035,2025-10-16,718.39,488.19,Premium
T000052837,C0003475,2025-10-16,91.18,48.75,Add-on
T000059846,C0004865,2025-10-16,104.23,71.38,Add-on
T000032743,C0007546,2025-10-16,664.03,357.88,Core
T000058165,C0001379,2025-10-16,2808.64,2233.36,Services
T000052655,C0004322,2025-10-16,55.0,37.11,Core
T000052645,C0007483,2025-10-16,25.51,13.33,Core
T000052542,C0002883,2025-10-16,986.45,490.64,Add-on
T000046162,C0008099,2025-10-16,70.69,51.37,Premium
T000052311,C0004756,2025-10-16,162.69,111.63,Core
T000067897,C0008036,2025-10-16,101.64,56.76,Core
T000066848,C0002504,2025-10-16,3146.2,2174.93,Premium
T000064306,C0006450,2025-10-16,632.54,697.46,Services
T000040497,C0007335,2025-10-16,1329.78,917.09,Premium
T000032262,C0005832,2025-10-16,92.76,50.69,Core
T000067862,C0006999,2025-10-16,24.41,11.69,Core
T000062922,C0001967,2025-10-16,405.73,179.54,Core
T000066609,C0007374,2025-10-16,24.11,13.31,Add-on
T000010846,C0003410,2025-10-16,1039.22,500.97,Core
T000053414,C0003357,2025-10-16,3807.53,3185.83,Services
T000066117,C0006621,2025-10-16,564.53,450.95,Services
T000068380,C0006662,2025-10-16,218.41,137.84,Core
T000059910,C0006802,2025-10-16,94.14,41.63,Add-on
T000024888,C0006068,2025-10-17,108.43,45.1,Core
T000056441,C0005059,2025-10-17,144.0,125.12,Premium
T000000712,C0001617,2025-10-17,102.88,71.94,Core
T000061102,C0008172,2025-10-17,1297.23,1023.93,Premium
T000056429,C0006167,2025-10-17,625.27,463.09,Core
T000062075,C0002978,2025-10-17,342.07,254.4,Core
T000050765,C0004393,2025-10-17,180.43,115.8,Core
T000061340,C0008946,2025-10-17,1123.27,540.79,Core
T000034839,C0007180,2025-10-17,180.79,138.79,Premium
T000056316,C0007250,2025-10-17,1454.9,992.59,Premium
T000057364,C0001820,2025-10-17,450.65,379.52,Premium
T000052270,C0005200,2025-10-17,159.59,82.35,Add-on
T000033395,C0008816,2025-10-17,65.89,35.07,Core
T000056311,C0007250,2025-10-17,973.7,710.85,Services
T000064896,C0002952,2025-10-17,196.85,126.5,Core
T000010066,C0007772,2025-10-17,2685.31,1910.71,Premium
T000051859,C0004417,2025-10-17,359.18,259.9,Premium
T000067013,C0002791,2025-10-17,671.28,467.38,Premium
T000058676,C0004771,2025-10-17,42.89,23.91,Add-on
T000065920,C0003718,2025-10-17,107.97,70.89,Premium
T000064692,C0001461,2025-10-17,16.69,8.05,Core
T000034054,C0002549,2025-10-17,362.85,242.39,Core
T000065304,C0007212,2025-10-17,399.32,227.61,Add-on
T000065854,C0001451,2025-10-17,907.63,847.29,Premium
T000053658,C0001724,2025-10-17,74.16,58.76,Premium
T000056840,C0001247,2025-10-17,231.78,154.25,Core
T000027039,C0002024,2025-10-17,261.36,93.48,Add-on
T000008152,C0000917,2025-10-17,82.37,58.29,Premium
T000065758,C0006757,2025-10-17,1052.35,820.27,Core
T000052313,C0004756,2025-10-17,201.3,108.6,Add-on
T000036543,C0006697,2025-10-17,604.28,481.77,Premium
T000057759,C0004971,2025-10-17,129.81,83.95,Premium
T000023219,C0004802,2025-10-17,190.91,81.5,Core
T000057846,C0004932,2025-10-17,189.06,112.15,Premium
T000054480,C0006933,2025-10-17,221.79,191.76,Premium
T000068486,C0006682,2025-10-17,351.48,287.75,Premium
T000060983,C0004661,2025-10-17,260.67,191.31,Services
T000062665,C0004558,2025-10-17,567.61,398.41,Core
T000055161,C0000121,2025-10-17,388.25,170.79,Core
T000068133,C0007841,2025-10-17,59.2,49.77,Premium
T000065557,C0008570,2025-10-17,68.47,36.66,Core
T000053028,C0005301,2025-10-17,79.35,42.34,Core
T000064911,C0004400,2025-10-17,51.87,44.82,Core
T000061368,C0003616,2025-10-17,57.5,19.2,Add-on
T000035579,C0005833,2025-10-17,66.58,39.21,Core
T000053925,C0004436,2025-10-17,390.09,218.42,Core
T000061511,C0002435,2025-10-17,135.52,71.11,Core
T000050552,C0005858,2025-10-17,857.43,733.37,Premium
T000068384,C0006662,2025-10-17,690.18,383.03,Core
T000068127,C0004572,2025-10-17,60.36,41.93,Core
T000064809,C0000367,2025-10-17,4781.5,3751.88,Services
T000067425,C0004627,2025-10-17,178.35,82.98,Add-on
T000066167,C0005466,2025-10-17,3764.25,1680.62,Core
T000055832,C0008761,2025-10-17,741.63,469.5,Premium
T000033215,C0004983,2025-10-17,803.37,531.82,Core
T000029335,C0002166,2025-10-17,3499.08,2051.39,Core
T000061429,C0004873,2025-10-17,97.12,56.64,Add-on
T000061046,C0005992,2025-10-17,81.48,62.57,Core
T000034111,C0008644,2025-10-17,47.99,23.51,Add-on
T000043666,C0001347,2025-10-17,774.23,504.13,Core
T000006577,C0002908,2025-10-17,29.07,14.72,Add-on
T000066479,C0001169,2025-10-17,571.88,278.5,Add-on
T000003693,C0007871,2025-10-17,1291.13,983.66,Premium
T000063613,C0001736,2025-10-17,455.28,350.57,Core
T000043488,C0008380,2025-10-17,8215.01,6569.18,Premium
T000045142,C0003836,2025-10-17,98.28,61.98,Core
T000060159,C0003625,2025-10-17,614.06,343.45,Add-on
T000001797,C0001568,2025-10-17,13.92,7.65,Core
T000046408,C0000111,2025-10-17,432.28,205.74,Core
T000040620,C0004141,2025-10-17,101.35,38.05,Add-on
T000067640,C0007057,2025-10-17,24.05,13.22,Core
T000066624,C0000014,2025-10-17,148.65,103.32,Add-on
T000046089,C0005478,2025-10-17,27.77,16.58,Core
T000059943,C0002649,2025-10-17,383.0,303.84,Premium
T000041726,C0004826,2025-10-17,683.12,356.62,Add-on
T000068024,C0002700,2025-10-17,69.82,37.9,Core
T000067917,C0000640,2025-10-17,1916.95,1689.74,Premium
T000042805,C0005164,2025-10-17,46.36,19.43,Add-on
T000067729,C0000003,2025-10-17,141.41,86.59,Add-on
T000060451,C0003227,2025-10-17,185.94,147.31,Premium
T000047310,C0000984,2025-10-17,56.42,33.79,Core
T000047532,C0000487,2025-10-17,1118.5,935.96,Services
T000042454,C0004976,2025-10-17,1313.08,553.29,Core
T000047647,C0002058,2025-10-17,778.83,489.27,Core
T000067957,C0000607,2025-10-17,187.1,114.13,Core
T000042017,C0008907,2025-10-17,654.19,425.42,Add-on
T000067955,C0000607,2025-10-17,245.35,101.44,Add-on
T000047774,C0006768,2025-10-17,530.58,298.22,Add-on
T000038848,C0007690,2025-10-17,2435.81,1871.18,Premium
T000060493,C0007136,2025-10-17,122.96,58.28,Add-on
T000018351,C0003235,2025-10-17,526.68,394.38,Premium
T000045063,C0001930,2025-10-17,205.57,152.72,Core
T000059470,C0008230,2025-10-17,402.42,245.59,Core
T000063143,C0001840,2025-10-17,148.28,69.42,Core
T000063831,C0001733,2025-10-17,109.74,53.11,Core
T000066773,C0005369,2025-10-17,410.86,250.87,Core
T000004733,C0006506,2025-10-17,292.28,141.89,Add-on
T000039456,C0005644,2025-10-17,182.75,100.84,Core
T000048990,C0004007,2025-10-17,210.11,105.05,Core
T000067807,C0005100,2025-10-17,446.96,290.58,Core
T000037527,C0002315,2025-10-17,520.03,314.99,Core
T000060003,C0005980,2025-10-17,475.87,278.2,Core
T000067819,C0005293,2025-10-17,359.3,202.1,Core
T000059217,C0002593,2025-10-17,156.72,115.76,Premium
T000045814,C0006535,2025-10-17,72.71,36.01,Core
T000018654,C0003735,2025-10-17,1197.08,587.05,Core
T000059927,C0000081,2025-10-17,207.72,162.8,Core
T000067604,C0001336,2025-10-17,144.24,71.72,Core
T000044649,C0006593,2025-10-17,57.89,32.95,Add-on
T000044572,C0007436,2025-10-17,991.74,722.45,Premium
T000049074,C0007424,2025-10-17,98.94,81.73,Services
T000051734,C0006415,2025-10-18,413.33,224.41,Core
T000067860,C0006999,2025-10-18,74.06,38.89,Core
T000051631,C0005601,2025-10-18,978.0,564.28,Core
T000000713,C0001617,2025-10-18,384.07,239.68,Add-on
T000065010,C0004743,2025-10-18,460.68,218.33,Add-on
T000056105,C0006987,2025-10-18,371.16,198.44,Core
T000047155,C0002670,2025-10-18,85.54,34.53,Add-on
T000057558,C0003559,2025-10-18,312.07,155.64,Core
T000064071,C0000549,2025-10-18,317.55,160.21,Core
T000051587,C0001024,2025-10-18,228.0,121.91,Core
T000064991,C0001740,2025-10-18,63.22,44.62,Core
T000059811,C0001044,2025-10-18,243.35,141.54,Core
T000051419,C0002738,2025-10-18,182.8,109.98,Core
T000030135,C0003510,2025-10-18,98.02,39.85,Add-on
T000045384,C0008909,2025-10-18,11101.25,8152.34,Premium
T000064400,C0001556,2025-10-18,117.23,93.63,Services
T000063585,C0003004,2025-10-18,106.56,60.38,Core
T000062089,C0008018,2025-10-18,281.61,154.71,Core
T000053290,C0008964,2025-10-18,209.52,165.06,Services
T000055204,C0004064,2025-10-18,140.75,87.33,Core
T000064942,C0006753,2025-10-18,85.32,56.09,Core
T000068200,C0004443,2025-10-18,341.28,251.71,Core
T000065996,C0000214,2025-10-18,43.0,21.9,Add-on
T000061588,C0000102,2025-10-18,95.48,49.32,Core
T000054030,C0004768,2025-10-18,1591.94,1642.9,Services
T000051328,C0005663,2025-10-18,1560.9,1188.33,Premium
T000041345,C0007736,2025-10-18,539.17,293.82,Add-on
T000067245,C0002001,2025-10-18,711.09,393.63,Core
T000058239,C0008209,2025-10-18,149.78,78.49,Add-on
T000053946,C0007108,2025-10-18,719.61,553.24,Services
T000020060,C0008102,2025-10-18,159.33,68.25,Add-on
T000026758,C0002844,2025-10-18,140.09,62.31,Add-on
T000067639,C0007057,2025-10-18,239.66,139.81,Core
T000067599,C0008792,2025-10-18,284.61,175.44,Add-on
T000067210,C0007852,2025-10-18,110.08,49.04,Core
T000068281,C0005023,2025-10-18,3837.88,2543.67,Premium
T000066839,C0007908,2025-10-18,42.52,28.28,Core
T000061530,C0000433,2025-10-18,138.37,73.4,Core
T000054967,C0001689,2025-10-18,108.89,70.56,Core
T000066988,C0003624,2025-10-18,849.9,490.41,Add-on
T000053574,C0001302,2025-10-18,1058.35,526.32,Core
T000060036,C0004537,2025-10-18,171.42,76.51,Core
T000033024,C0000593,2025-10-18,797.66,602.76,Premium
T000054821,C0001313,2025-10-18,240.05,171.06,Premium
T000067603,C0004992,2025-10-18,382.26,220.29,Core
T000046053,C0003753,2025-10-18,329.25,173.22,Add-on
T000066838,C0007908,2025-10-18,70.82,40.77,Add-on
T000067598,C0008792,2025-10-18,606.82,369.65,Core
T000064023,C0001996,2025-10-18,295.46,132.25,Core
T000043099,C0001210,2025-10-18,233.42,173.95,Add-on
T000065683,C0002756,2025-10-18,446.14,205.76,Add-on
T000041036,C0006721,2025-10-18,453.5,331.99,Core
T000052977,C0000154,2025-10-18,152.4,70.31,Add-on
T000045691,C0004721,2025-10-18,23.77,14.22,Core
T000061445,C0000092,2025-10-18,295.6,140.09,Core
T000055929,C0008864,2025-10-18,438.82,276.51,Core
T000012507,C0000510,2025-10-18,692.07,540.74,Premium
T000042705,C0004462,2025-10-18,794.55,414.88,Core
T000063487,C0000871,2025-10-18,77.83,41.29,Add-on
T000032714,C0001354,2025-10-18,112.21,76.36,Services
T000058606,C0004589,2025-10-18,63.71,26.78,Core
T000029360,C0006940,2025-10-18,294.85,223.8,Premium
T000060264,C0000368,2025-10-18,265.32,204.97,Premium
T000068318,C0005726,2025-10-18,152.41,114.41,Premium
T000068316,C0006371,2025-10-18,62.25,52.89,Services
T000066533,C0005856,2025-10-18,51.27,29.13,Core
T000014331,C0000207,2025-10-18,209.77,92.66,Add-on
T000068211,C0003428,2025-10-18,352.2,207.93,Core
